address,LATITUDE,LONGITUDE
115 PASIR RIS STREET 11,1.3689078,103.9547341
115 PENDING ROAD,1.3780826,103.7691713
115 POTONG PASIR AVENUE 1,1.3341855,103.8641996
115 RIVERVALE WALK,1.3846912,103.901084
115 SERANGOON NORTH AVENUE 1,1.3682208,103.870542
115 TECK WHYE LANE,1.3789591,103.751214
115 WHAMPOA ROAD,1.326538,103.8574211
115 YISHUN RING ROAD,1.4345073,103.8280391
115A ALKAFF CRESCENT,1.3363147,103.8730392
115A CANBERRA WALK,1.4466366,103.8292361
115A YISHUN RING ROAD,1.4332685,103.8276761
115B CANBERRA WALK,1.446208,103.8293796
115B YISHUN RING ROAD,1.4336932,103.8272018
115C ALKAFF CRESCENT,1.3373865,103.8729222
115C CANBERRA WALK,1.4459603,103.8296727
115C YISHUN RING ROAD,1.4337851,103.8275769
115D CANBERRA WALK,1.4456299,103.8291117
116 ANG MO KIO AVENUE 4,1.3733741,103.8364562
116 BEDOK NORTH ROAD,1.3309759,103.9380791
116 BEDOK RESERVOIR ROAD,1.3311345,103.908546
116 BISHAN STREET 12,1.3475859,103.8495286
116 BUKIT BATOK WEST AVENUE 6,1.349665,103.7462584
116 BUKIT MERAH CENTRAL,1.2838293,103.8149647
116 BUKIT MERAH VIEW,1.2851531,103.821393
116 CLEMENTI STREET 13,1.3245368,103.7722997
116 EDGEFIELD PLAINS,1.3955749,103.9069439
116 HOUGANG AVENUE 1,1.3531198,103.8877113
116 JURONG EAST STREET 13,1.3393835,103.7346602
116 LENGKONG TIGA,1.3228604,103.911841
116 LORONG 2 TOA PAYOH,1.3405003,103.846036
116 MARSILING RISE,1.4380219,103.7804703
116 PASIR RIS STREET 11,1.3683913,103.954472
116 PENDING ROAD,1.3771702,103.7686419
116 POTONG PASIR AVENUE 1,1.3368329,103.8626171
116 SERANGOON NORTH AVENUE 1,1.3685854,103.8716122
116 SIMEI STREET 1,1.343694,103.9512132
116 TECK WHYE LANE,1.3794247,103.7516528
116 YISHUN RING ROAD,1.4351045,103.8282208
116A CANBERRA CRESCENT,1.4454098,103.8299843
116A JALAN TENTERAM,1.3271385,103.8605102
116A RIVERVALE DRIVE,1.3826342,103.9024369
116B JALAN TENTERAM,1.3278582,103.8608789
116B RIVERVALE DRIVE,1.3818086,103.9023902
116C RIVERVALE DRIVE,1.3821959,103.9029697
117 ANG MO KIO AVENUE 4,1.3736566,103.8358017
117 BEDOK NORTH ROAD,1.3306496,103.9385209
117 BEDOK RESERVOIR ROAD,1.3314512,103.9087591
117 BISHAN STREET 12,1.3470281,103.8499918
117 BUKIT BATOK WEST AVENUE 6,1.3499809,103.7471471
117 BUKIT MERAH CENTRAL,1.2835338,103.8154487
117 CLEMENTI STREET 13,1.3244946,103.7715065
117 EDGEFIELD PLAINS,1.395318,103.9064419
117 HOUGANG AVENUE 1,1.3536044,103.8881413
117 LORONG 1 TOA PAYOH,1.3400088,103.845213
117 MARSILING RISE,1.4381583,103.7801761
117 PASIR RIS STREET 11,1.3679676,103.9547225
117 PENDING ROAD,1.3773339,103.7679913
117 POTONG PASIR AVENUE 1,1.3362658,103.8630135
117 SERANGOON NORTH AVENUE 1,1.3679725,103.8707543
117 SIMEI STREET 1,1.3441862,103.9509729
117 TECK WHYE LANE,1.3796469,103.7512481
117 YISHUN RING ROAD,1.4355252,103.8276914
117A CANBERRA CRESCENT,1.445025,103.8303956
117A JALAN TENTERAM,1.3283047,103.860804
117A RIVERVALE DRIVE,1.3832043,103.9026176
117B CANBERRA CRESCENT,1.4446882,103.8300204
117B JALAN TENTERAM,1.3281602,103.860773
117B RIVERVALE DRIVE,1.3838092,103.9027067
117C RIVERVALE DRIVE,1.383378,103.903215
118 ANG MO KIO AVENUE 4,1.3735172,103.8352673
118 BEDOK NORTH STREET 2,1.3304063,103.9374099
118 BEDOK RESERVOIR ROAD,1.3311045,103.9091743
118 BISHAN STREET 12,1.3466349,103.8499141
118 BUKIT BATOK WEST AVENUE 6,1.3499864,103.7466786
118 CLEMENTI STREET 13,1.3249889,103.771796
118 EDGEFIELD PLAINS,1.3965146,103.9062909
118 HOUGANG AVENUE 1,1.3534602,103.8874975
118 LORONG 1 TOA PAYOH,1.3395674,103.8448876
118 MARSILING RISE,1.4384299,103.7803938
118 PASIR RIS STREET 11,1.3672,103.9547024
118 PENDING ROAD,1.3768959,103.7683384
118 POTONG PASIR AVENUE 1,1.3354874,103.862657
118 SERANGOON NORTH AVENUE 1,1.3675958,103.8708319
118 TECK WHYE LANE,1.3798511,103.7505499
118 YISHUN RING ROAD,1.435928,103.8285752
118A ALKAFF CRESCENT,1.3370326,103.8738526
118A CANBERRA CRESCENT,1.4447773,103.8297563
118A JALAN MEMBINA,1.2815265,103.8256093
118B CANBERRA CRESCENT,1.4451407,103.829462
118B JALAN MEMBINA,1.2818937,103.8260048
118C JALAN MEMBINA,1.2822647,103.8263271
118D JALAN MEMBINA,1.2825452,103.8267304
119 ALJUNIED AVENUE 2,1.3199588,103.8858767
119 ANG MO KIO AVENUE 3,1.369558,103.8447681
119 BEDOK NORTH ROAD,1.3301772,103.938641
119 BEDOK RESERVOIR ROAD,1.3310659,103.9094326
119 BISHAN STREET 12,1.3473506,103.8505408
119 BUKIT BATOK WEST AVENUE 6,1.3504275,103.7468135
119 BUKIT MERAH VIEW,1.2835678,103.8208789
119 HO CHING ROAD,1.3350991,103.7244363
119 HOUGANG AVENUE 1,1.3540151,103.8877576
119 LORONG 1 TOA PAYOH,1.3390839,103.8446667
119 MARSILING RISE,1.4388424,103.7803203
119 MCNAIR ROAD,1.3198063,103.8571738
119 PASIR RIS STREET 11,1.3675294,103.9548584
119 PENDING ROAD,1.3766086,103.769067
119 POTONG PASIR AVENUE 1,1.334574,103.8629651
119 SERANGOON NORTH AVENUE 1,1.3675581,103.871433
119 SIMEI STREET 1,1.3437862,103.9519185
119 TECK WHYE LANE,1.3792484,103.750432
119 YISHUN RING ROAD,1.4354086,103.8291462
119A CANBERRA CRESCENT,1.4460308,103.8310972
119A RIVERVALE DRIVE,1.384013,103.903333
119B CANBERRA CRESCENT,1.4460308,103.8310972
119B KIM TIAN ROAD,1.2810561,103.8274128
119B RIVERVALE DRIVE,1.3842046,103.9031286
119C KIM TIAN ROAD,1.281607,103.8276751
119C RIVERVALE DRIVE,1.3849913,103.9032602
119D KIM TIAN ROAD,1.2820147,103.8279629
119D RIVERVALE DRIVE,1.3854582,103.903395
12 CANTONMENT CLOSE,1.2744823,103.8400849
12 DOVER CLOSE EAST,1.3050705,103.7857954
12 FARRER PARK ROAD,1.312127,103.8518016
12 HOLLAND AVENUE,1.3091065,103.7939634
12 JALAN BUKIT MERAH,1.2874551,103.8070691
12 JOO SENG ROAD,1.3358945,103.8788316
12 KAMPONG ARANG ROAD,1.3008534,103.8838021
12 LORONG 7 TOA PAYOH,1.3367036,103.8577281
12 MARINE TERRACE,1.3046364,103.91577
12 MARSILING LANE,1.441202,103.7793504
12 NORTH BRIDGE ROAD,1.3043127,103.8627805
12 PINE CLOSE,1.3085495,103.8822403
12 TAMAN HO SWEE,1.2878713,103.8327211
12 TECK WHYE LANE,1.3795276,103.7556575
12 TELOK BLANGAH CRESCENT,1.277678,103.8199673
12 TOH YI DRIVE,1.3384038,103.7726528
12 UPPER BOON KENG ROAD,1.3142595,103.8700564
120 ANG MO KIO AVENUE 3,1.3700627,103.8445914
120 BEDOK NORTH STREET 2,1.3297277,103.937913
120 BEDOK RESERVOIR ROAD,1.3309592,103.9098223
120 BISHAN STREET 12,1.3472464,103.850877
120 BUKIT BATOK CENTRAL,1.3509551,103.7475937
120 BUKIT MERAH VIEW,1.282809,103.8225771
120 GEYLANG EAST CENTRAL,1.3182168,103.8847499
120 HO CHING ROAD,1.3351921,103.7240513
120 HOUGANG AVENUE 1,1.3543992,103.887573
120 KIM TIAN PLACE,1.2829924,103.8280048
120 LORONG 2 TOA PAYOH,1.3391417,103.8455598
120 MARSILING RISE,1.4392058,103.7805244
120 MCNAIR ROAD,1.3193586,103.8568444
120 PASIR RIS STREET 11,1.3672942,103.9543069
120 PAYA LEBAR WAY,1.3225999,103.8842916
120 PENDING ROAD,1.3770313,103.7694108
120 POTONG PASIR AVENUE 1,1.3355047,103.8635111
120 SERANGOON NORTH AVENUE 1,1.3672593,103.8709912
120 SIMEI STREET 1,1.3446856,103.9530351
120 TECK WHYE LANE,1.3792996,103.7504856
120 YISHUN RING ROAD,1.4349017,103.8294008
120A CANBERRA CRESCENT,1.4461094,103.8322241
120A EDGEDALE PLAINS,1.3943234,103.9078073
120A KIM TIAN PLACE,1.2832712,103.8278737
120A RIVERVALE DRIVE,1.3862062,103.9040911
120B CANBERRA CRESCENT,1.4464153,103.832868
120B EDGEDALE PLAINS,1.3948028,103.9073874
120B RIVERVALE DRIVE,1.385686,103.90439
120C CANBERRA CRESCENT,1.4470528,103.8328142
120C RIVERVALE DRIVE,1.3851171,103.9040028
120D CANBERRA CRESCENT,1.4455753,103.8313172
121 ANG MO KIO AVENUE 3,1.3697943,103.8431972
121 BEDOK NORTH ROAD,1.3296029,103.9387556
121 BEDOK RESERVOIR ROAD,1.3313608,103.9099329
121 BISHAN STREET 12,1.3472595,103.8510949
121 BUKIT BATOK CENTRAL,1.3515162,103.7478888
121 HOUGANG AVENUE 1,1.3535903,103.8869192
121 KIM TIAN PLACE,1.28272,103.8284955
121 LORONG 2 TOA PAYOH,1.3396576,103.8463065
121 MCNAIR ROAD,1.319288,103.8565242
121 PASIR RIS STREET 11,1.366859,103.9545084
121 PAYA LEBAR WAY,1.3223961,103.8837301
121 PENDING ROAD,1.3772913,103.7697408
121 POTONG PASIR AVENUE 1,1.3357499,103.8654748
121 RIVERVALE DRIVE,1.3867875,103.9045661
121 SERANGOON NORTH AVENUE 1,1.3669382,103.8711918
121 TECK WHYE LANE,1.3783646,103.7500818
121 YISHUN STREET 11,1.4343077,103.8300465
121 YUAN CHING ROAD,1.335782,103.7240467
121A CANBERRA STREET,1.447554,103.8333418
121A KIM TIAN PLACE,1.282704,103.8281989
121A RIVERVALE DRIVE,1.3867758,103.9052858
121B CANBERRA STREET,1.4478928,103.833978
121B EDGEDALE PLAINS,1.3930544,103.9090749
121B RIVERVALE DRIVE,1.386451,103.9048408
121C CANBERRA STREET,1.4473601,103.8344119
121C SENGKANG EAST WAY,1.3863718,103.9054272
121D CANBERRA STREET,1.4469975,103.8338867
121D SENGKANG EAST WAY,1.3859637,103.9054993
122 ANG MO KIO AVENUE 3,1.3701872,103.8432629
122 BEDOK NORTH STREET 2,1.3287484,103.93801
122 BEDOK RESERVOIR ROAD,1.3318426,103.9103895
122 BISHAN STREET 12,1.3465653,103.8505103
122 BUKIT BATOK CENTRAL,1.3520034,103.7470923
122 BUKIT MERAH LANE 1,1.2864617,103.804194
122 GEYLANG EAST CENTRAL,1.3176854,103.8849724
122 HOUGANG AVENUE 1,1.3536661,103.8861328
122 KIM TIAN ROAD,1.2833939,103.8289116
122 LORONG 2 TOA PAYOH,1.3400321,103.846761
122 MARSILING RISE,1.4391965,103.7796771
122 MCNAIR ROAD,1.3189682,103.8569974
122 PASIR RIS STREET 11,1.3665493,103.9543518
122 PAYA LEBAR WAY,1.3226276,103.8825465
122 PENDING ROAD,1.3777872,103.7700455
122 POTONG PASIR AVENUE 1,1.3348092,103.86613
122 SENGKANG EAST WAY,1.3865711,103.9067614
122 SERANGOON NORTH AVENUE 1,1.3666667,103.8713328
122 SIMEI STREET 1,1.3450471,103.9523667
122 TECK WHYE LANE,1.3788439,103.7501226
122 YISHUN STREET 11,1.4349183,103.8309754
122 YUAN CHING ROAD,1.3360365,103.7238493
122A EDGEDALE PLAINS,1.3936471,103.9093692
122A SENGKANG EAST WAY,1.3866243,103.9060422
122B EDGEDALE PLAINS,1.3940917,103.9096388
122B SENGKANG EAST WAY,1.3872866,103.9060252
122C SENGKANG EAST WAY,1.3872528,103.9064634
122D RIVERVALE DRIVE,1.3872867,103.9060253
122E RIVERVALE DRIVE,1.387927,103.905845
123 BEDOK NORTH STREET 2,1.3291933,103.9372982
123 BEDOK RESERVOIR ROAD,1.3324191,103.9104567
123 BISHAN STREET 12,1.3465292,103.8504832
123 BUKIT BATOK CENTRAL,1.3514331,103.7475076
123 GEYLANG EAST CENTRAL,1.3182917,103.8854772
123 HOUGANG AVENUE 1,1.3533489,103.8862543
123 KIM TIAN ROAD,1.2838952,103.8289725
123 LORONG 1 TOA PAYOH,1.3386892,103.845702
123 MARSILING RISE,1.4390815,103.7790486
123 MCNAIR ROAD,1.3179859,103.8565831
123 PASIR RIS STREET 11,1.3661848,103.9540455
123 PAYA LEBAR WAY,1.3227623,103.8832297
123 PENDING ROAD,1.3775686,103.7706817
123 POTONG PASIR AVENUE 1,1.3352179,103.8657849
123 RIVERVALE DRIVE,1.3862307,103.9031754
123 SERANGOON NORTH AVENUE 1,1.3668818,103.8722241
123 SIMEI STREET 1,1.3454709,103.9533176
123 TECK WHYE LANE,1.3792823,103.7493632
123 YISHUN STREET 11,1.4345576,103.8318338
123A RIVERVALE DRIVE,1.3859748,103.9030609
123B RIVERVALE DRIVE,1.3861625,103.9024489
123C RIVERVALE DRIVE,1.3865619,103.9020413
123D RIVERVALE DRIVE,1.3869795,103.9021899
123E RIVERVALE DRIVE,1.3867689,103.9027249
124 ANG MO KIO AVENUE 6,1.3709087,103.8447642
124 BEDOK NORTH ROAD,1.3293599,103.9394768
124 BEDOK RESERVOIR ROAD,1.3326976,103.9100725
124 BISHAN STREET 12,1.3465209,103.851259
124 BUKIT BATOK CENTRAL,1.3512001,103.7472175
124 BUKIT MERAH LANE 1,1.2859123,103.8034685
124 GEYLANG EAST AVENUE 1,1.3183523,103.8866965
124 HOUGANG AVENUE 1,1.3529139,103.8867439
124 LORONG 1 TOA PAYOH,1.3386086,103.8450181
124 MARSILING RISE,1.4388607,103.7794165
124 MCNAIR ROAD,1.3183698,103.8560688
124 PASIR RIS STREET 11,1.3658593,103.95426
124 PAYA LEBAR WAY,1.3231196,103.8837439
124 PENDING ROAD,1.3770386,103.7711547
124 POTONG PASIR AVENUE 1,1.3353329,103.8653774
124 RIVERVALE DRIVE,1.387785,103.9038791
124 SERANGOON NORTH AVENUE 1,1.3662802,103.871438
124 SIMEI STREET 1,1.3462766,103.9532788
124 TAMPINES STREET 11,1.345544,103.9495599
124 TECK WHYE LANE,1.380007,103.7497143
124 YISHUN STREET 11,1.4344851,103.8312348
124A BUKIT MERAH VIEW,1.284938,103.822797
124A RIVERVALE DRIVE,1.3884501,103.9022552
124B BUKIT MERAH VIEW,1.2852481,103.823147
124B RIVERVALE DRIVE,1.3883323,103.9030309
124C RIVERVALE DRIVE,1.3878647,103.9033909
125 ALJUNIED ROAD,1.3232101,103.8818418
125 BEDOK NORTH ROAD,1.3288553,103.9391268
125 BEDOK RESERVOIR ROAD,1.3330257,103.9100332
125 BISHAN STREET 12,1.3468391,103.8518678
125 BUKIT BATOK CENTRAL,1.351471,103.7467692
125 BUKIT MERAH VIEW,1.2850492,103.8237888
125 GEYLANG EAST AVENUE 1,1.3178028,103.8864311
125 HOUGANG AVENUE 1,1.3523913,103.8863039
125 KIM TIAN ROAD,1.2836042,103.8281366
125 LORONG 1 TOA PAYOH,1.3383213,103.8458101
125 MARSILING RISE,1.4384945,103.7795713
125 PASIR RIS STREET 11,1.3657606,103.9545084
125 PENDING ROAD,1.3772675,103.7704887
125 POTONG PASIR AVENUE 1,1.335394,103.8651556
125 RIVERVALE STREET,1.388993,103.9030183
125 SERANGOON NORTH AVENUE 1,1.3665516,103.8723961
125 TAMPINES STREET 11,1.346298,103.9500447
125 YISHUN STREET 11,1.4340603,103.8304735
126 ALJUNIED ROAD,1.3236233,103.8821203
126 ANG MO KIO AVENUE 3,1.3716361,103.8435745
126 BEDOK NORTH STREET 2,1.3281579,103.9389165
126 BEDOK RESERVOIR ROAD,1.3328196,103.9109015
126 BISHAN STREET 12,1.3462289,103.852111
126 BUKIT BATOK CENTRAL,1.3519392,103.746726
126 BUKIT MERAH VIEW,1.2846105,103.8232241
126 GEYLANG EAST AVENUE 1,1.3177819,103.8870475
126 HOUGANG AVENUE 1,1.3523271,103.8855366
126 LORONG 1 TOA PAYOH,1.3378507,103.8453845
126 MARSILING RISE,1.4381566,103.7798763
126 PASIR RIS STREET 11,1.3655136,103.9551523
126 PENDING ROAD,1.376368,103.7699331
126 POTONG PASIR AVENUE 1,1.3349783,103.8652389
126 RIVERVALE STREET,1.3890746,103.9022835
126 SERANGOON NORTH AVENUE 1,1.3660303,103.871756
126 SIMEI STREET 1,1.3470086,103.9541599
126 TAMPINES STREET 11,1.3458489,103.9502973
126 YISHUN STREET 11,1.4335355,103.8300965
126A CANBERRA STREET,1.4451598,103.8347221
126A EDGEDALE PLAINS,1.3945543,103.9112887
126A KIM TIAN ROAD,1.2824135,103.8293561
126B CANBERRA STREET,1.4454141,103.8349231
126B EDGEDALE PLAINS,1.3945753,103.9109672
126C CANBERRA STREET,1.4461718,103.835136
126C EDGEDALE PLAINS,1.393997,103.9106879
126C KIM TIAN ROAD,1.2824876,103.8292425
126D CANBERRA STREET,1.4464118,103.834593
126D EDGEDALE PLAINS,1.3943655,103.9112466
127 ANG MO KIO AVENUE 3,1.3712442,103.843594
127 BEDOK NORTH STREET 2,1.3279792,103.9378745
127 BEDOK RESERVOIR ROAD,1.3329146,103.9111261
127 BISHAN STREET 12,1.3459942,103.8519231
127 BUKIT BATOK WEST AVENUE 6,1.351874,103.7460874
127 GEYLANG EAST AVENUE 1,1.3178742,103.8877336
127 HOUGANG AVENUE 1,1.3529185,103.8856887
127 MARSILING RISE,1.4381423,103.7795174
127 PASIR RIS STREET 11,1.3654634,103.9552336
127 PENDING ROAD,1.3765409,103.7693443
127 POTONG PASIR AVENUE 1,1.3350646,103.86551
127 RIVERVALE STREET,1.3905494,103.9022605
127 SERANGOON NORTH AVENUE 1,1.3656305,103.8717335
127 SIMEI STREET 1,1.3465006,103.9543803
127 TAMPINES STREET 11,1.3454204,103.9505648
127 YISHUN STREET 11,1.4337827,103.8308057
127A KIM TIAN ROAD,1.2819789,103.8296665
127C KIM TIAN ROAD,1.2815983,103.8300039
127D KIM TIAN ROAD,1.2811573,103.8300034
128 ANG MO KIO AVENUE 3,1.3708105,103.8435904
128 BEDOK NORTH STREET 2,1.327608,103.9390701
128 BEDOK RESERVOIR ROAD,1.3335073,103.9115952
128 BISHAN STREET 12,1.3461911,103.8504527
128 BUKIT BATOK WEST AVENUE 6,1.3516947,103.7456133
128 BUKIT MERAH VIEW,1.2830019,103.8236677
128 GEYLANG EAST AVENUE 1,1.3185229,103.8875584
128 KIM TIAN ROAD,1.2815346,103.8290593
128 LORONG 1 TOA PAYOH,1.3379959,103.8444058
128 LORONG AH SOO,1.3516768,103.8861186
128 MARSILING RISE,1.4375161,103.7790043
128 PASIR RIS STREET 11,1.3662307,103.955324
128 PENDING ROAD,1.3760768,103.7696901
128 POTONG PASIR AVENUE 1,1.3348121,103.8658225
128 RIVERVALE STREET,1.390388,103.9029349
128 SIMEI STREET 1,1.3469432,103.9548035
128 YISHUN STREET 11,1.4338538,103.8312873
128A CANBERRA STREET,1.4456195,103.8331491
128A PUNGGOL FIELD WALK,1.393459,103.9124023
128B CANBERRA STREET,1.4456474,103.8337709
128B PUNGGOL FIELD WALK,1.3930955,103.912885
128C CANBERRA STREET,1.4445605,103.8337727
128C PUNGGOL FIELD WALK,1.3925965,103.9124324
128D PUNGGOL FIELD WALK,1.3933408,103.9115443
129 ANG MO KIO AVENUE 3,1.3699458,103.8419624
129 BEDOK NORTH STREET 2,1.3275731,103.9380246
129 BEDOK RESERVOIR ROAD,1.3340925,103.9122084
129 BISHAN STREET 12,1.3457999,103.8503772
129 BUKIT BATOK WEST AVENUE 6,1.3514746,103.7460382
129 BUKIT MERAH VIEW,1.283704,103.8240068
129 CLARENCE LANE,1.2931272,103.8143818
129 GEYLANG EAST AVENUE 2,1.3169072,103.888187
129 KIM TIAN ROAD,1.2813209,103.8285768
129 LORONG AH SOO,1.351509,103.8877113
129 MARSILING RISE,1.4378288,103.7787338
129 PASIR RIS STREET 11,1.3665496,103.9556617
129 PENDING ROAD,1.3757002,103.7704272
129 POTONG PASIR AVENUE 1,1.334746,103.8655472
129 RIVERVALE STREET,1.3899158,103.9026053
129 SIMEI STREET 1,1.3464398,103.9545949
129 YISHUN STREET 11,1.4337351,103.8318532
129A CANBERRA STREET,1.4445387,103.8327664
129B CANBERRA STREET,1.4451054,103.833065
129C CANBERRA STREET,1.4441742,103.8331608
12A MARSILING LANE,1.4413823,103.778358
12B MARSILING LANE,1.4410669,103.7780946
12C MARSILING LANE,1.4410198,103.7777492
13 CANTONMENT CLOSE,1.2746874,103.8404881
13 DOVER CLOSE EAST,1.3054294,103.7860377
13 EUNOS CRESCENT,1.3227174,103.903406
13 FARRER PARK ROAD,1.3115637,103.8513027
13 GHIM MOH ROAD,1.3097863,103.7891795
13 HOLLAND DRIVE,1.3091699,103.7931867
13 JALAN BUKIT MERAH,1.2877123,103.8072913
13 JOO SENG ROAD,1.335775,103.8792763
13 LORONG 7 TOA PAYOH,1.3364248,103.8588641
13 MARINE TERRACE,1.3040803,103.9156225
13 MARSILING LANE,1.4412314,103.779604
13 SAINT GEORGE'S ROAD,1.3233202,103.8626847
13 TECK WHYE LANE,1.3789806,103.7558423
13 TELOK BLANGAH CRESCENT,1.2781569,103.8204774
13 TOH YI DRIVE,1.3387794,103.7724441
13 UPPER BOON KENG ROAD,1.3145976,103.8704858
130 ANG MO KIO AVENUE 3,1.3706648,103.8418474
130 BEDOK NORTH STREET 2,1.3271061,103.9366548
130 BEDOK RESERVOIR ROAD,1.3335947,103.9126838
130 BISHAN STREET 12,1.3459111,103.8510162
130 BUKIT BATOK WEST AVENUE 6,1.3511175,103.7460982
130 BUKIT MERAH VIEW,1.2848284,103.8244801
130 CASHEW ROAD,1.3740812,103.7713313
130 CHOA CHU KANG AVENUE 1,1.3814925,103.7503242
130 CLARENCE LANE,1.2928055,103.8148426
130 EDGEDALE PLAINS,1.3934743,103.9098886
130 GEYLANG EAST AVENUE 1,1.3168551,103.8877587
130 KIM TIAN ROAD,1.2804094,103.8292785
130 LORONG AH SOO,1.3512967,103.8864427
130 MARSILING RISE,1.4381562,103.7787491
130 PASIR RIS STREET 11,1.365385,103.9568769
130 RIVERVALE STREET,1.3893909,103.9027277
130 SIMEI STREET 1,1.3462858,103.954871
130 YISHUN STREET 11,1.4335337,103.8313761
130A CANBERRA CRESCENT,1.4447012,103.8318113
130A LORONG 1 TOA PAYOH,1.3374723,103.8431909
130B CANBERRA CRESCENT,1.444378,103.8320565
130B LORONG 1 TOA PAYOH,1.3374924,103.8426628
131 ANG MO KIO AVENUE 3,1.3710406,103.8417796
131 BEDOK NORTH AVENUE 3,1.3275231,103.936021
131 BEDOK RESERVOIR ROAD,1.3331446,103.9115443
131 BISHAN STREET 12,1.3455718,103.8510185
131 BUKIT BATOK WEST AVENUE 6,1.3507578,103.7462652
131 CASHEW ROAD,1.3745516,103.7708845
131 CHOA CHU KANG AVENUE 1,1.381542,103.7509996
131 CLARENCE LANE,1.2922982,103.8151594
131 GEYLANG EAST AVENUE 1,1.3167492,103.8868096
131 JALAN BUKIT MERAH,1.2802322,103.8282971
131 LORONG AH SOO,1.3514089,103.8870396
131 MARSILING RISE,1.4384759,103.7785906
131 PASIR RIS STREET 11,1.3656998,103.9564777
131 POTONG PASIR AVENUE 1,1.334471,103.8653067
131 RIVERVALE STREET,1.3896239,103.9031463
131 SIMEI STREET 1,1.3455048,103.9538965
131 YISHUN STREET 11,1.4331759,103.8314759
131A CANBERRA CRESCENT,1.4438341,103.8312174
131A LORONG 1 TOA PAYOH,1.3384077,103.8432846
131B CANBERRA CRESCENT,1.4441788,103.830922
131B KIM TIAN ROAD,1.2809271,103.8283805
131B LORONG 1 TOA PAYOH,1.3380362,103.8432769
131C CANBERRA CRESCENT,1.4439488,103.8304655
131C KIM TIAN ROAD,1.2804041,103.8288946
132 ANG MO KIO AVENUE 3,1.371472,103.8417838
132 BEDOK NORTH STREET 2,1.3276725,103.936594
132 BEDOK RESERVOIR ROAD,1.3328522,103.9117679
132 BISHAN STREET 12,1.3455687,103.851562
132 BUKIT BATOK WEST AVENUE 6,1.3507574,103.7457019
132 CASHEW ROAD,1.3742823,103.7706874
132 CHOA CHU KANG AVENUE 1,1.3811045,103.750866
132 CLARENCE LANE,1.2921393,103.8149314
132 EDGEDALE PLAINS,1.3932361,103.9109131
132 GEYLANG EAST AVENUE 1,1.3163496,103.8859369
132 JALAN BUKIT MERAH,1.2788219,103.8282983
132 LORONG AH SOO,1.3508723,103.8864942
132 MARSILING RISE,1.4383074,103.7780248
132 PASIR RIS STREET 11,1.3661578,103.9560827
132 POTONG PASIR AVENUE 1,1.3341597,103.8656151
132 RIVERVALE STREET,1.3899922,103.9035232
132 SIMEI STREET 1,1.3469684,103.9560253
132 YISHUN STREET 11,1.4328367,103.8315193
132A CANBERRA CRESCENT,1.4434258,103.8314588
132B CANBERRA VIEW,1.4431177,103.8315188
132C CANBERRA VIEW,1.4427747,103.8309402
133 ANG MO KIO AVENUE 3,1.3711089,103.8426847
133 BEDOK NORTH AVENUE 3,1.3275116,103.9357237
133 BEDOK RESERVOIR ROAD,1.3324497,103.9118025
133 BISHAN STREET 12,1.3455302,103.8517671
133 BUKIT BATOK WEST AVENUE 6,1.3516108,103.7449661
133 CASHEW ROAD,1.3742986,103.7698834
133 CLARENCE LANE,1.2922646,103.8145922
133 EDGEDALE PLAINS,1.392839,103.910506
133 GEYLANG EAST AVENUE 1,1.3164427,103.8854598
133 JALAN BUKIT MERAH,1.2796169,103.8272869
133 LORONG AH SOO,1.3508131,103.8874744
133 MARSILING RISE,1.4375535,103.7781232
133 PASIR RIS STREET 11,1.3655831,103.9561234
133 POTONG PASIR AVENUE 1,1.3343227,103.865884
133 RIVERVALE STREET,1.3887158,103.9035241
133 SIMEI STREET 1,1.3472169,103.9558738
133 TECK WHYE LANE,1.3806777,103.7512928
133 YISHUN STREET 11,1.4325534,103.8308374
133A CASHEW ROAD,1.3746186,103.7702891
134 ANG MO KIO AVENUE 3,1.372064,103.8422318
134 BEDOK NORTH STREET 2,1.3283087,103.9365856
134 BEDOK RESERVOIR ROAD,1.3328444,103.9127686
134 BISHAN STREET 12,1.3454607,103.8520836
134 BUKIT BATOK WEST AVENUE 6,1.351599,103.744443
134 EDGEDALE PLAINS,1.3940071,103.9101122
134 GEYLANG EAST AVENUE 1,1.3159516,103.8858085
134 JALAN BUKIT MERAH,1.2787895,103.8278224
134 LORONG AH SOO,1.3505308,103.8865051
134 MARSILING ROAD,1.4368006,103.7773684
134 PASIR RIS STREET 11,1.365138,103.9563558
134 POTONG PASIR AVENUE 3,1.3336195,103.865198
134 RIVERVALE STREET,1.3878443,103.9048369
134 SIMEI STREET 1,1.3480765,103.9556547
134 TECK WHYE LANE,1.3803492,103.7510356
134 YISHUN STREET 11,1.4323849,103.8314499
135 BEDOK NORTH STREET 2,1.3287029,103.9365178
135 BEDOK RESERVOIR ROAD,1.3332205,103.9124415
135 BISHAN STREET 12,1.3445575,103.8512591
135 BUKIT BATOK WEST AVENUE 6,1.3512711,103.7448013
135 CASHEW ROAD,1.3740418,103.7689052
135 EDGEDALE PLAINS,1.3921333,103.9096891
135 JALAN BUKIT MERAH,1.2787008,103.8271025
135 LORONG AH SOO,1.3501237,103.8867146
135 MARSILING ROAD,1.4375566,103.7777758
135 PASIR RIS STREET 11,1.364496,103.9574781
135 POTONG PASIR AVENUE 3,1.3347022,103.8668366
135 RIVERVALE STREET,1.3883205,103.9050463
135 SERANGOON NORTH AVENUE 2,1.367335,103.8749385
